time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo
2024-12-10 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 13:00:00,85.308136,277.55396,3.499055,5.147011,-0.00011931725
2024-12-10 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 14:00:00,86.71854,277.40308,3.3180952,4.825838,-0.00012006718
2024-12-10 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 15:00:00,87.143265,277.54248,3.9591084,4.531636,-0.000117168136
2024-12-10 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 16:00:00,86.56633,277.8374,3.9048672,3.927415,-9.496155e-05
2024-12-10 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 17:00:00,84.91316,277.89478,4.1078186,3.4250126,-7.471029e-05
2024-12-10 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 18:00:00,84.260574,277.87256,3.3586912,2.4638252,-4.8227026e-05
2024-12-10 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 19:00:00,83.31906,277.85815,2.9820833,1.4869299,-2.3173154e-05
2024-12-10 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 20:00:00,83.09288,277.73853,2.4024773,0.6517981,-1.0215701e-05
2024-12-10 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 21:00:00,83.81459,277.56445,1.4653559,-0.011150289,4.0658853e-07
2024-12-10 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 22:00:00,87.87103,277.4319,1.1782341,-0.84024554,3.7202944e-06
2024-12-10 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-10 23:00:00,88.81758,277.31006,2.0050745,-1.3653975,1.5237439e-05
2024-12-11 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 00:00:00,89.82065,277.07153,2.1319218,-1.0954361,2.5918867e-05
2024-12-11 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 01:00:00,89.74873,276.85425,1.7765818,-1.739398,1.9339364e-05
2024-12-11 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 02:00:00,89.66521,276.667,0.72332263,-1.4536104,2.3010434e-05
2024-12-11 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 03:00:00,90.38728,276.5547,0.46236086,-0.17899013,2.9254952e-05
2024-12-11 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 04:00:00,91.46918,276.2771,1.4709158,0.7546519,6.380092e-07
2024-12-11 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 05:00:00,92.03198,275.80103,2.6685705,1.1361723,-3.396874e-05
2024-12-11 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 06:00:00,90.0143,275.90186,3.0510073,1.8811073,-5.0140487e-05
2024-12-11 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 07:00:00,87.17386,275.9707,3.0760374,2.296111,-3.9848106e-05
2024-12-11 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 08:00:00,86.33995,275.91455,3.2096186,2.0279474,-1.07964315e-05
2024-12-11 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 09:00:00,86.226974,275.8401,2.9312954,1.5632086,2.6445661e-05
2024-12-11 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 10:00:00,85.00693,276.5227,2.5445375,1.7278986,4.2468993e-05
2024-12-11 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 11:00:00,86.63237,276.07153,2.5202866,1.5187635,8.0692684e-05
2024-12-11 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 12:00:00,89.12305,275.5183,2.0830002,0.7569696,0.0001265283
2024-12-11 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 13:00:00,91.84122,275.0188,2.1009426,-0.102068245,0.0001542252
2024-12-11 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 14:00:00,96.84311,274.5039,2.325736,-1.3448782,0.00017338795
2024-12-11 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 15:00:00,97.36577,274.31665,3.2595634,-2.8959732,0.00018088412
2024-12-11 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 16:00:00,92.41751,274.39014,4.201666,-4.3366346,0.00014700435
2024-12-11 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 17:00:00,93.106094,274.0818,4.6477013,-4.815856,0.000109651286
2024-12-11 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 18:00:00,89.08057,273.64062,5.431656,-5.246929,8.051595e-05
2024-12-11 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 19:00:00,87.02498,273.30444,5.3919563,-4.7253675,4.8840084e-05
2024-12-11 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 20:00:00,84.400986,273.021,5.5400877,-4.26196,3.630553e-05
2024-12-11 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 21:00:00,79.92354,272.95776,5.573798,-3.680499,1.36054405e-05
2024-12-11 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 22:00:00,82.41876,272.5708,5.312254,-2.7008286,-1.42741055e-05
2024-12-11 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-11 23:00:00,82.155014,272.51343,5.308675,-1.1032248,-5.0809234e-05
2024-12-12 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 00:00:00,84.15654,272.22852,5.847191,1.0142269,-6.9998074e-05
2024-12-12 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 01:00:00,80.84375,272.20654,7.365494,2.4571867,-6.193617e-05
2024-12-12 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 02:00:00,79.475296,272.15063,8.476397,2.0572767,-2.3467845e-05
2024-12-12 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 03:00:00,78.949844,271.85107,9.30249,1.2085371,-1.914105e-05
2024-12-12 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 04:00:00,79.08237,271.6631,9.750657,1.1157265,-5.8317324e-05
2024-12-12 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 05:00:00,77.73512,271.51245,10.400182,1.9130201,-0.00010709898
2024-12-12 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 06:00:00,70.66341,271.2378,11.380756,2.9445353,-0.0001564433
2024-12-12 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 07:00:00,63.277664,270.6538,11.368014,3.277175,-0.00014210024
2024-12-12 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 08:00:00,69.923325,270.12012,11.834788,1.4805527,-4.3064865e-05
2024-12-12 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 09:00:00,70.23433,269.69922,13.082878,-0.29207134,-6.0316946e-05
2024-12-12 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 10:00:00,71.55864,267.38086,14.439388,1.9985104,-0.00013010617
2024-12-12 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 11:00:00,70.278305,266.48486,15.107128,2.9146194,-0.00014240248
2024-12-12 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 12:00:00,64.57684,266.0818,14.912047,3.0930357,-0.00013311005
2024-12-12 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 13:00:00,67.168076,265.8777,14.770928,3.233983,-0.000105209096
2024-12-12 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 14:00:00,80.29016,265.57446,15.306444,3.1686258,-6.4985026e-05
2024-12-12 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 15:00:00,78.18825,266.3484,14.601298,-0.4984727,0.00013284551
2024-12-12 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 16:00:00,76.07033,266.91797,10.869336,-5.7092743,0.00025914377
2024-12-12 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 17:00:00,74.00795,267.15186,8.567193,-6.824439,0.00020365379
2024-12-12 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 18:00:00,72.72829,267.14795,8.836899,-5.6926546,0.0001593957
2024-12-12 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 19:00:00,72.693146,267.03394,10.887872,-4.446085,0.00010169459
2024-12-12 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 20:00:00,73.19414,266.97217,12.491051,-2.9239302,2.5767149e-05
2024-12-12 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 21:00:00,66.873856,266.69214,13.969519,-0.57617855,-5.0454866e-05
2024-12-12 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 22:00:00,63.726776,266.09082,12.797318,1.0372066,-5.959964e-05
2024-12-12 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-12 23:00:00,64.09537,265.53027,13.726898,2.4394207,-4.8822083e-05
2024-12-13 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 00:00:00,70.50531,264.97095,13.504798,1.364047,-9.611651e-06
2024-12-13 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 01:00:00,72.57965,264.73657,12.574281,-0.455527,1.8470455e-05
2024-12-13 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 02:00:00,72.24214,264.49536,12.618923,-1.491909,1.5601065e-05
2024-12-13 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 03:00:00,71.54686,264.1975,13.20866,-1.6358976,-1.6554914e-05
2024-12-13 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 04:00:00,73.462036,264.0537,13.084805,-1.3305435,-2.6983238e-05
2024-12-13 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 05:00:00,75.149414,264.0039,12.778794,-0.9780893,-1.8198145e-05
2024-12-13 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 06:00:00,77.5224,263.90088,12.635833,-1.0126743,-5.112808e-06
2024-12-13 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 07:00:00,77.7943,263.97974,12.479825,-1.3916044,-7.1267077e-06
2024-12-13 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 08:00:00,75.898636,264.23706,11.492688,-1.6303024,-2.2740467e-05
2024-12-13 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 09:00:00,70.09369,264.50073,10.220378,-1.9254017,-1.2217766e-05
2024-12-13 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 10:00:00,59.519608,265.24658,8.463913,-2.1981897,2.33537e-05
2024-12-13 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 11:00:00,58.80475,265.43237,7.778472,-2.2947016,3.11794e-05
2024-12-13 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 12:00:00,59.05986,265.5586,7.245569,-2.332224,2.6334834e-05
2024-12-13 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 13:00:00,59.60417,265.68286,6.8118687,-1.7839603,1.938024e-05
2024-12-13 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 14:00:00,60.2657,265.76782,6.7383595,-1.3999758,8.015921e-06
2024-12-13 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 15:00:00,59.945312,265.8816,6.641712,-1.0290804,5.6000536e-06
2024-12-13 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 16:00:00,61.210037,265.93262,6.3864117,-0.4367463,-5.53076e-06
2024-12-13 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 17:00:00,58.36841,266.12256,6.415759,-0.02903787,-1.6262667e-05
2024-12-13 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 18:00:00,62.79802,266.0608,6.153822,0.41987836,-1.6833976e-05
2024-12-13 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 19:00:00,62.59877,266.16016,5.8952875,0.5633869,-1.99184e-05
2024-12-13 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 20:00:00,63.577072,266.21973,5.441839,0.74013054,-1.8857536e-05
2024-12-13 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 21:00:00,66.946945,266.11743,5.156535,1.2374163,-8.152064e-06
2024-12-13 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 22:00:00,70.25043,265.54492,4.8238087,1.9526491,-9.752826e-06
2024-12-13 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-13 23:00:00,69.45438,265.5708,4.3418674,1.8542881,1.6480826e-06
2024-12-14 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 00:00:00,69.83615,265.5879,3.7417908,1.689517,1.3404065e-07
2024-12-14 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 01:00:00,70.03941,265.6709,3.2181683,1.3467798,-1.2717893e-05
2024-12-14 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 02:00:00,70.09808,265.80444,2.6796608,1.3867769,-1.9336469e-05
2024-12-14 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 03:00:00,70.31323,265.91724,2.1963024,1.6889982,-2.5064233e-05
2024-12-14 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 04:00:00,70.433105,266.00195,1.9469509,1.9758224,-3.2296375e-05
2024-12-14 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 05:00:00,70.20235,266.05347,1.5400982,1.8762932,-4.3490916e-05
2024-12-14 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 06:00:00,67.900116,266.15845,1.004036,1.580718,-5.8464342e-05
2024-12-14 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 07:00:00,66.88515,266.19385,0.5703701,1.6342134,-7.168963e-05
2024-12-14 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 08:00:00,64.42331,266.23047,0.11335009,1.9769306,-8.0879036e-05
2024-12-14 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 09:00:00,61.68376,266.19458,-0.7099147,2.2979002,-8.599377e-05
2024-12-14 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 10:00:00,62.143936,265.62622,-1.6168108,3.1409817,-7.894522e-05
2024-12-14 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 11:00:00,55.117096,265.56128,-3.2714996,3.2540483,-5.8854333e-05
2024-12-14 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 12:00:00,51.230347,265.53833,-4.272685,4.320503,-3.0393363e-05
2024-12-14 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 13:00:00,49.58609,265.5835,-5.0120306,5.986291,-1.2004443e-07
2024-12-14 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 14:00:00,55.17247,265.7107,-6.256959,7.851202,1.5588893e-07
2024-12-14 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 15:00:00,66.83885,265.7998,-7.3272543,10.014127,-3.2304248e-05
2024-12-14 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 16:00:00,72.83328,265.72754,-7.842104,10.6506605,-3.988546e-05
2024-12-14 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 17:00:00,73.45531,265.96924,-6.796833,7.5314693,-7.578322e-05
2024-12-14 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 18:00:00,68.8945,267.13916,-5.4202204,5.373399,-7.620749e-05
2024-12-14 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 19:00:00,64.48134,268.3037,-5.2700567,4.7110014,-5.3818003e-05
2024-12-14 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 20:00:00,60.97029,269.12183,-4.904524,4.566741,-4.218267e-05
2024-12-14 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 21:00:00,58.624985,269.5105,-5.994651,4.851014,-4.2704472e-05
2024-12-14 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 22:00:00,59.421387,268.95972,-7.778919,4.401702,-3.274341e-05
2024-12-14 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-14 23:00:00,62.136917,268.46533,-9.880849,5.6471777,-2.4750698e-05
2024-12-15 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 00:00:00,64.56294,267.95068,-10.864238,7.867215,-3.6722573e-05
2024-12-15 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 01:00:00,67.05527,267.96167,-12.42446,9.53184,-5.2237534e-05
2024-12-15 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 02:00:00,69.54585,268.21118,-12.549086,10.270971,-5.579184e-05
2024-12-15 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 03:00:00,69.0921,268.6128,-11.554033,10.753431,-5.944894e-05
2024-12-15 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 04:00:00,64.89244,269.12134,-11.581959,10.863915,-6.688679e-05
2024-12-15 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 05:00:00,60.090286,269.53955,-11.017586,11.26597,-6.800174e-05
2024-12-15 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 06:00:00,57.772797,269.77856,-9.954381,11.277319,-7.315399e-05
2024-12-15 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 07:00:00,57.48448,270.03174,-9.029115,11.287989,-8.0731435e-05
2024-12-15 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 08:00:00,56.684708,270.50098,-8.217783,11.6410475,-8.593923e-05
2024-12-15 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 09:00:00,56.98587,270.9348,-7.7041893,11.649732,-8.15056e-05
2024-12-15 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 10:00:00,61.71042,271.17847,-7.0369005,10.848346,-7.290521e-05
2024-12-15 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 11:00:00,61.63878,271.63013,-6.6412687,11.011285,-7.463392e-05
2024-12-15 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 12:00:00,59.22676,272.38306,-5.789463,11.791548,-8.7138265e-05
2024-12-15 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 13:00:00,58.933685,272.71533,-5.8323975,12.453387,-9.8195684e-05
2024-12-15 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 14:00:00,60.49019,272.8235,-6.830516,11.89384,-9.396435e-05
2024-12-15 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 15:00:00,60.917023,273.02173,-6.795574,11.504531,-7.601606e-05
2024-12-15 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 16:00:00,63.67035,273.13452,-5.4799986,11.623537,-6.591334e-05
2024-12-15 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 17:00:00,70.84691,273.3108,-3.571926,10.914257,-9.629394e-05
2024-12-15 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 18:00:00,76.440094,273.67773,-4.549696,11.238174,-9.6925054e-05
2024-12-15 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 19:00:00,78.79222,274.3047,-4.4121914,11.085366,-8.428503e-05
2024-12-15 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 20:00:00,81.2979,274.69995,-4.3623066,10.860966,-9.997502e-05
2024-12-15 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 21:00:00,87.12138,274.49805,-5.2289047,10.997518,-0.00011525254
2024-12-15 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 22:00:00,89.95648,274.22485,-6.41899,10.022327,-0.00010045945
2024-12-15 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-15 23:00:00,89.621994,274.1272,-6.0901346,10.514533,-0.00011064029
2024-12-16 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 00:00:00,89.892105,274.0061,-5.3912134,10.588066,-0.00011320329
2024-12-16 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 01:00:00,91.522415,273.92847,-4.0503836,9.715699,-0.000109305634
2024-12-16 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 02:00:00,93.44368,274.06763,-2.6406364,9.354809,-0.000100451376
2024-12-16 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 03:00:00,94.78352,274.489,-1.9140301,9.425439,-0.0001089577
2024-12-16 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 04:00:00,95.48355,275.0359,-2.5324726,9.706962,-0.00011690099
2024-12-16 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 05:00:00,96.72255,275.35034,-2.187729,10.158664,-0.00011287251
2024-12-16 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 06:00:00,98.03841,275.60815,-1.2919645,10.751527,-0.000121457444
2024-12-16 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 07:00:00,99.04297,275.97705,-1.2037907,11.057412,-0.00012698385
2024-12-16 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 08:00:00,99.58548,276.41406,-0.9771568,11.104404,-0.0001296634
2024-12-16 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 09:00:00,99.74515,276.79907,-0.4311145,11.201556,-0.00014752241
2024-12-16 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 10:00:00,100.38237,277.04688,-0.7686278,11.538969,-0.00016152738
2024-12-16 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 11:00:00,100.1478,277.06665,-1.5087528,11.334351,-0.00015936366
2024-12-16 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 12:00:00,100.44556,277.15308,-2.2477407,11.311103,-0.00015975129
2024-12-16 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 13:00:00,99.72719,277.37646,-3.6918545,11.104415,-0.00015917976
2024-12-16 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 14:00:00,99.4998,277.55566,-3.8943472,11.853877,-0.00016823648
2024-12-16 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 15:00:00,98.457565,277.8435,-3.2267866,12.789671,-0.00018799922
2024-12-16 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 16:00:00,97.50412,278.1062,-2.7704544,13.26413,-0.00019828229
2024-12-16 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 17:00:00,97.78284,278.29468,-2.1821394,13.405598,-0.0002073285
2024-12-16 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 18:00:00,96.39661,278.69092,-2.3900356,12.819414,-0.00020633121
2024-12-16 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 19:00:00,95.59833,278.90527,-2.173668,12.071574,-0.00022078313
2024-12-16 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 20:00:00,95.17903,279.17603,-2.233346,11.671844,-0.00021895369
2024-12-16 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 21:00:00,95.388016,279.46265,-1.3817644,11.603033,-0.00021666355
2024-12-16 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 22:00:00,97.67781,279.79834,-1.484292,10.706525,-0.00021547946
2024-12-16 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-16 23:00:00,97.910034,279.99414,0.2348398,10.313163,-0.00023105786
2024-12-17 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 00:00:00,98.39748,280.2163,1.6362267,9.351209,-0.00022936596
2024-12-17 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 01:00:00,98.500534,280.31567,2.8448696,7.849724,-0.00021534739
2024-12-17 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 02:00:00,100.070694,280.09814,3.2474604,6.39505,-0.0002027288
2024-12-17 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 03:00:00,99.83623,279.80737,5.0147886,6.0305815,-0.0001356543
2024-12-17 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 04:00:00,99.196075,279.78833,9.367626,3.1397247,-9.383298e-06
2024-12-17 05:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 05:00:00,99.37764,279.073,11.469417,0.53837425,-6.23809e-05
2024-12-17 06:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 06:00:00,95.36876,277.77588,11.575068,1.1954947,-8.727338e-05
2024-12-17 07:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 07:00:00,87.83348,276.80786,11.345056,0.86910504,-7.1837e-05
2024-12-17 08:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 08:00:00,83.70947,276.40454,11.208076,1.7975359,-9.657703e-05
2024-12-17 09:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 09:00:00,81.8407,276.3728,11.255046,3.4296732,-0.00013028008
2024-12-17 10:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 10:00:00,75.88092,277.9275,10.234548,2.9550762,-0.000100672376
2024-12-17 11:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 11:00:00,76.48135,277.60376,10.283701,3.1607351,-0.00010741083
2024-12-17 12:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 12:00:00,79.31471,277.32153,10.667359,3.9052658,-0.00012490911
2024-12-17 13:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 13:00:00,80.6089,276.95337,11.528111,4.3125467,-0.00010990593
2024-12-17 14:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 14:00:00,78.39113,276.61548,11.730374,3.1091585,-8.120507e-05
2024-12-17 15:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 15:00:00,72.85454,276.35132,11.8471575,1.7401438,-4.856188e-05
2024-12-17 16:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 16:00:00,67.166855,276.01318,12.304899,0.8456015,-4.0430765e-05
2024-12-17 17:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 17:00:00,68.28128,275.59692,11.948454,0.2193808,-4.832758e-05
2024-12-17 18:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 18:00:00,67.77054,275.38745,11.28213,-0.50975364,-4.7859576e-05
2024-12-17 19:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 19:00:00,69.48491,275.17017,11.206523,-0.8751135,-4.6119196e-05
2024-12-17 20:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 20:00:00,69.25539,275.19043,10.190104,-0.580366,-4.694004e-05
2024-12-17 21:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 21:00:00,69.277374,275.1997,9.469775,0.44281965,-5.6568868e-05
2024-12-17 22:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 22:00:00,64.77913,275.68604,9.509401,0.8909059,-4.5320616e-05
2024-12-17 23:00:00,44.28,-81.52,0,0 days,975.0,2024-12-17 23:00:00,65.16905,275.47632,9.431744,0.51738924,-2.637197e-05
2024-12-18 00:00:00,44.28,-81.52,0,0 days,975.0,2024-12-18 00:00:00,67.27147,275.2666,8.633631,0.16079992,-1.9771192e-05
2024-12-18 01:00:00,44.28,-81.52,0,0 days,975.0,2024-12-18 01:00:00,67.88719,275.1626,7.828847,0.3033625,-5.9983313e-06
2024-12-18 02:00:00,44.28,-81.52,0,0 days,975.0,2024-12-18 02:00:00,68.54317,274.99536,8.299868,1.0432825,-3.655291e-06
2024-12-18 03:00:00,44.28,-81.52,0,0 days,975.0,2024-12-18 03:00:00,70.306076,274.76367,7.5326023,0.9219092,-2.6948846e-06
2024-12-18 04:00:00,44.28,-81.52,0,0 days,975.0,2024-12-18 04:00:00,70.597534,274.6184,7.4221106,0.714693,-4.6118266e-06
